chr15	64752286	64754508
chr15	66544613	66545649
chr15	90834767	90835388
chr15	102037808	102038664
chr16	334382	336421
chr16	1333326	1333680
chr16	2888786	2889464
chr16	3537970	3538484
chr16	10830916	10831308
chr16	23978363	23978762
chr16	30789780	30790497
chr16	31019460	31019855
chr16	57149431	57149627
chr16	71599276	71599723
chr16	84869868	84870309
chr16	84984560	84984910
chr16	85403335	85404978
chr16	87886963	87888813
chr16	88565788	88566859
chr16	88705434	88707616
chr16	89154518	89154776
chr16	89808058	89808146
chr17	17045070	17045610
chr17	21360179	21360778
chr17	33775136	33775663
chr17	47816866	47817699
chr17	48178312	48179481
chr17	53847585	53847931
chr17	55517738	55518782
chr17	73885636	73885832
chr17	77685435	77685910
chr17	78429570	78431718
chr17	79013896	79015193
chr17	81056312	81056748
chr18	14146767	14147462
chr18	46474737	46475460
chr19	831605	832305
chr19	835357	835583
chr19	921611	922123
chr19	1230844	1231145
chr19	1759038	1759490
chr19	2731104	2731523
chr19	3403815	3404919
chr19	3669468	3672694
chr19	3722590	3723100
chr19	5803626	5806272
chr19	6271617	6272890
chr19	14338559	14339700
chr19	17031524	17033917
chr19	18900692	18901312
chr19	40422810	40423079
chr19	42656738	42656816
chr19	42683401	42683822
chr19	46379446	46380544
chr19	47289430	47290353
chr19	47480026	47480635
chr19	47508327	47509446
chr19	49012526	49014456
chr19	51296880	51298737
chr19	52056180	52056952
chr19	54931125	54932558
chr2	8665160	8666881
chr2	8675906	8677898
chr2	10570176	10570666
chr2	12044329	12044610
chr2	20410341	20411466
chr2	37642158	37642900
chr2	46770973	46771615
chr2	55283223	55283544
chr2	71211836	71212658
chr2	74063665	74063826
chr2	85938213	85938536
chr2	96347986	96349193
chr2	96396512	96396971
chr2	97539295	97540227
chr2	102783007	102783130
chr2	114260611	114261742
chr2	176975900	176976623
chr2	230995742	230996027
chr2	234684135	234684382
chr2	242804266	242804589
chr20	5383600	5383865
chr20	19983191	19983470
chr20	48653807	48654656
chr20	56784633	56785407
chr20	61023921	61024220
chr20	61453658	61454602
chr21	44343810	44344621
chr21	44481768	44482653
chr21	46738557	46739292
chr21	47319872	47320124
chr22	19784621	19785043
chr22	20292907	20296861
chr22	22311492	22311630
chr22	24335704	24336271
chr22	32924895	32925433
chr22	39257663	39257728
chr22	39870483	39871095
chr3	10492333	10492456
chr3	13048976	13049918
chr3	14273847	14274711
chr3	14503202	14503632
chr3	37586952	37587378
chr3	42881176	42881460
chr3	47446226	47449355
chr3	125677374	125677462
chr3	128197964	128198303
chr3	167720556	167720810
chr3	170398424	170398757
chr3	170876774	170877534
chr3	171488602	171489404
chr3	185419673	185420073
chr3	197247657	197248311
chr4	8588370	8588668
chr4	10347775	10348014
chr4	14864269	14865026
chr4	155129580	155129943
chr4	155320722	155320976
chr4	164116158	164117110
chr5	74421	74807
chr5	523777	523933
chr5	534094	535361
chr5	541424	542458
chr5	1161568	1161721
chr5	1323308	1323504
chr5	1672633	1672913
chr5	17413529	17413709
chr5	56122956	56123194
chr5	96211746	96212557
chr5	121027182	121027515
chr5	123964613	123965314
chr5	133787533	133787975
chr5	137785016	137786182
chr5	167766234	167766461
chr5	172656126	172656184
chr5	175596618	175597007
chr5	176992155	176992405
chr5	179061017	179062060
chr6	14865912	14866007
chr6	28948408	28949230
chr6	34109712	34110946
chr6	35479481	35480057
chr6	41735675	41737209
chr6	44117802	44118599
chr6	80349894	80349972
chr6	167917953	167918624
chr7	431116	431638
chr7	2845010	2845597
chr7	6002866	6003034
chr7	43288490	43288975
chr7	99994785	99995613
chr7	100743307	100744040
chr7	106174839	106175183
chr7	127841185	127841645
chr7	128027212	128028889
chr7	128546445	128546736
chr7	139614113	139614433
chr7	143052380	143052989
chr7	154667751	154667875
chr7	155260490	155261225
chr8	22481983	22482131
chr8	26548209	26548650
chr8	37692526	37694041
chr8	41003876	41004257
chr8	81165664	81166055
chr8	102138402	102139441
chr8	128938261	128938858
chr8	133780907	133781034
chr8	145686981	145688994
chr9	125342688	125343038
chr9	127273091	127276223
chr9	130904405	130904578
chr9	132040598	132041264
chr9	132497836	132498866
chr9	132900349	132901556
chr9	137212775	137213017
chr9	138507454	138507946
chr9	138869871	138870716
chr9	140854304	140855335
chrX	148255	149025
chrX	18904494	18905248
chrX	48797747	48798356
chrX	53346558	53347133
chrX	115009125	115010032
chrX	118942963	118943493
