chr11	68137790	68137971
chr11	68411077	68411846
chr11	68831715	68832076
chr11	69062670	69063072
chr11	69282273	69282912
chr11	69470193	69470677
chr11	70588394	70589333
chr11	71110461	71110567
chr11	71350210	71350683
chr11	71951375	71952152
chr11	72469414	72470673
chr11	72924584	72924763
chr11	72947103	72947182
chr11	75287484	75287842
chr11	75514111	75514717
chr11	76375398	76376550
chr11	76742176	76742346
chr11	78001348	78001632
chr11	78003166	78003679
chr11	78127763	78128372
chr11	78140874	78140955
chr11	78451354	78451453
chr11	82613323	82613578
chr11	92675172	92675468
chr11	94467752	94467934
chr11	97554815	97554979
chr11	108288427	108288523
chr11	114021350	114021835
chr11	117281806	117282132
chr11	117296682	117297621
chr11	117492074	117492241
chr11	118186555	118186914
chr11	118562534	118562649
chr11	123431854	123432071
chr11	130697662	130698055
chr11	130731732	130732305
chr11	133768451	133768506
chr12	719470	719698
chr12	6426536	6426854
chr12	6676535	6676631
chr12	9565861	9566291
chr12	10658226	10658586
chr12	12879814	12879942
chr12	14410404	14411333
chr12	29793724	29793963
chr12	31871724	31871965
chr12	32908014	32908447
chr12	34357008	34357118
chr12	46124185	46124312
chr12	48180705	48180838
chr12	48206527	48207595
chr12	48207753	48208123
chr12	49725210	49725988
chr12	49938339	49938673
chr12	50285905	50286609
chr12	52258675	52259649
chr12	52543449	52543662
chr12	52789691	52789857
chr12	56374665	56374850
chr12	56400735	56402182
chr12	56498987	56499272
chr12	57145016	57145317
chr12	57613923	57614097
chr12	57638810	57639132
chr12	58359720	58359909
chr12	67851741	67851917
chr12	68763865	68764575
chr12	96253210	96253564
chr12	96595749	96595856
chr12	103969037	103969453
chr12	108484354	108484612
chr12	111137337	111137586
chr12	113906310	113906458
chr12	116989847	116990031
chr12	117020468	117020917
chr12	121443107	121443506
chr12	121838296	121838355
chr12	122502671	122503215
chr12	123351466	123352705
chr12	123379134	123379752
chr12	124292369	124292572
chr12	124435104	124435216
chr12	124935830	124936666
chr12	124997089	124997857
chr12	125047026	125047115
chr12	125769604	125769850
chr12	131194428	131194484
chr12	131748321	131748459
chr12	132111593	132111952
chr12	132131715	132131869
chr12	132185522	132185818
chr12	133016279	133016482
chr12	133055429	133055811
chr12	133060418	133060588
chr12	133099727	133099876
chr12	133129543	133130029
chr12	133160150	133160473
chr12	133174467	133174740
chr12	133174907	133175341
chr12	133363859	133364248
chr13	23540850	23540949
chr13	24464418	24464624
chr13	24896674	24896853
chr13	25930319	25930386
chr13	27957861	27958085
chr13	29156739	29157132
chr13	41580556	41580657
chr13	47064966	47065162
chr13	75800297	75800578
chr13	96672436	96672722
chr13	97619550	97620028
chr13	100927204	100927425
chr13	113098233	113098775
chr14	21660077	21660467
chr14	23584021	23584177
chr14	24398940	24399381
chr14	35834642	35835749
chr14	50066251	50066647
chr14	51027148	51027429
chr14	65935425	65935636
chr14	67511332	67511495
chr14	70151941	70152315
chr14	71786629	71788236
chr14	77248027	77248447
chr14	78351677	78352117
chr14	83159329	83159576
chr14	90961580	90962063
chr14	91272089	91273012
chr14	93410268	93410537
chr14	94405952	94406368
chr14	97390038	97390107
chr14	100844077	100844494
chr14	101691734	101692224
chr14	102431368	102431856
chr14	102982834	102984133
chr14	103603042	103603763
chr14	104190471	104190819
chr14	105837111	105837613
chr14	106065741	106066169
chr14	106146186	106147462
chr14	106856807	106857706
chr15	22436042	22436448
chr15	27372878	27373306
chr15	27777466	27777923
chr15	27908164	27908346
chr15	29419035	29419741
chr15	29966852	29967490
chr15	30218011	30218436
chr15	30465512	30465899
chr15	30588514	30588807
chr15	32534387	32534525
chr15	32657123	32657564
chr15	37312077	37312527
chr15	37390740	37391461
chr15	40068227	40068525
chr15	40550108	40551008
chr15	40622568	40623479
chr15	41796938	41797186
chr15	42259179	42259290
chr15	42663324	42663677
chr15	44205603	44205722
chr15	49205427	49205626
chr15	55818737	55819065
chr15	63683897	63684380
chr15	65510176	65510945
chr15	66198919	66199096
chr15	66256490	66256639
chr15	66373492	66373635
chr15	67842739	67843182
chr15	68217641	68217959
chr15	69276188	69276841
chr15	69433948	69434022
chr15	70731729	70732227
chr15	71418431	71418746
chr15	72529615	72530239
chr15	74358109	74358704
chr15	74537959	74538204
chr15	74600178	74601140
chr15	74665726	74667411
chr15	74673463	74673532
chr15	75521242	75521467
chr15	75978434	75979098
chr15	76002262	76002926
chr15	76003007	76003164
chr15	77922217	77922887
chr15	77934984	77935806
chr15	78040027	78040274
chr15	78162491	78163436
chr15	78168024	78169166
chr15	80036984	80037107
chr15	84823172	84823423
chr15	89030731	89030891
chr15	89032555	89032862
chr15	90310683	90310829
chr15	91209456	91209580
chr15	91414831	91415345
chr15	93593692	93594221
chr15	96816725	96817410
chr15	96876026	96876241
chr15	97034895	97035180
chr15	99978630	99978744
chr15	100330961	100331402
chr15	100332429	100332673
chr15	102313984	102314281
chr16	144310	144426
chr16	1099827	1099970
chr16	1152515	1153876
chr16	1270031	1270801
chr16	1478344	1479324
chr16	2003001	2003045
chr16	2139369	2139552
chr16	2300304	2300687
chr16	2517103	2517783
chr16	2633755	2634286
chr16	2665914	2666114
chr16	2833269	2833454
chr16	3100009	3100148
chr16	3137232	3137513
chr16	3156162	3157007
chr16	4253777	4254118
chr16	4256994	4257135
chr16	4410406	4411156
chr16	4850346	4850569
chr16	10776968	10777373
chr16	10881266	10881558
chr16	11120627	11121018
chr16	11895309	11895536
chr16	12199899	12200051
chr16	18546775	18547153
chr16	18601202	18601518
chr16	22201532	22202971
chr16	23690567	23691327
chr16	27876605	27876862
chr16	28375699	28376532
chr16	28507302	28507429
chr16	28761114	28762342
chr16	29163027	29163148
chr16	29244750	29245505
chr16	29259652	29259853
chr16	29710615	29711255
chr16	30017783	30018068
chr16	30510564	30511004
chr16	30711899	30712263
chr16	31093883	31094806
chr16	31383445	31383613
chr16	33952245	33952745
chr16	49384338	49384823
chr16	49888999	49890121
chr16	50287633	50288369
chr16	50305283	50305884
chr16	50512737	50512863
chr16	50644907	50645169
chr16	57221142	57221436
chr16	57517893	57518508
chr16	57713728	57713930
chr16	57729774	57729932
chr16	57790973	57791651
chr16	58662822	58663114
chr16	66376187	66376651
chr16	66568138	66568815
chr16	67047624	67048479
chr16	67634969	67635030
chr16	70759396	70760713
chr16	78825891	78826156
chr16	81771508	81772253
chr16	83964283	83964518
chr16	84214170	84214602
chr16	85140740	85141033
chr16	85344529	85344792
chr16	85365497	85365576
chr16	85424120	85424854
chr16	85487871	85488015
chr16	85493477	85497207
chr16	86553517	86554097
chr16	86964445	86964551
chr16	87681952	87682365
chr16	87973177	87973553
chr16	88130081	88130468
chr16	88265123	88265449
chr16	88388474	88389205
chr16	88549562	88550030
chr16	88557685	88558869
chr16	88573153	88573270
chr16	88682916	88684189
chr16	88759540	88759632
chr16	88898250	88898802
chr16	88900381	88900441
chr16	88930233	88930514
chr16	88971793	88972884
chr16	88991489	88992100
chr16	89041553	89041836
chr16	89058209	89060556
chr17	1937707	1937799
chr17	2302697	2303603
chr17	4447462	4447580
chr17	4458030	4458128
chr17	5845968	5846886
chr17	6564199	6564400
chr17	10517901	10518206
chr17	13413334	13413833
chr17	13503986	13504407
chr17	15074820	15075070
chr17	16649971	16650206
chr17	17714850	17716428
chr17	17722877	17723454
chr17	18871047	18871694
chr17	21317895	21318290
chr17	21355724	21355977
chr17	28877487	28877915
chr17	28995241	28995294
chr17	29024411	29025558
chr17	29028178	29028493
chr17	30916103	30916337
chr17	31848786	31849243
chr17	32198608	32199248
chr17	35247233	35247300
chr17	37379688	37379802
chr17	37809503	37810543
chr17	37908569	37909014
chr17	38225087	38225455
chr17	38229177	38229511
chr17	38672122	38672276
chr17	40464255	40465417
chr17	40471757	40472405
chr17	40811819	40812349
chr17	40817377	40817947
chr17	41411595	41411912
chr17	42015333	42015954
chr17	42589128	42589543
chr17	43039308	43039712
chr17	43226514	43226945
chr17	43872171	43872604
chr17	45897234	45897821
chr17	48681793	48682018
chr17	48961401	48961551
chr17	54793155	54793658
chr17	55939875	55940691
chr17	56083714	56084248
chr17	58231160	58231296
chr17	60217867	60217912
chr17	60707759	60707997
chr17	61775157	61776070
chr17	62015733	62015796
chr17	62067717	62068175
chr17	71152284	71152764
chr17	72302113	72302273
chr17	72756097	72757462
chr17	73500115	73500768
chr17	74023073	74023166
chr17	75382218	75382750
chr17	75495423	75495540
chr17	76115113	76115162
chr17	76169080	76169679
chr17	76990206	76990556
chr17	77111811	77111894
chr17	77792873	77793252
chr17	77800036	77800503
chr17	78084149	78084299
chr17	78222656	78223163
chr17	78426715	78429449
chr17	78539327	78539493
chr17	78993030	78993611
chr17	79023795	79024030
chr17	79166710	79166813
chr17	79397002	79397349
chr17	79501263	79501580
chr17	79700623	79701367
chr17	79974097	79974436
chr17	80780864	80781362
chr17	81060126	81061186
chr18	11916803	11917321
chr18	12076367	12076932
chr18	12376115	12376349
chr18	19179122	19179244
chr18	21656144	21656583
chr18	23751104	23751404
chr18	29304392	29304678
chr18	35117713	35118311
chr18	44108184	44108402
chr18	45534372	45535140
chr18	47926910	47927121
chr18	48738066	48738266
chr18	54456911	54457128
chr18	72956367	72956593
chr18	76803441	76803514
chr18	78011769	78012160
chr19	496924	497172
chr19	497211	497497
chr19	584008	585065
chr19	620740	621678
chr19	764221	764294
chr19	1081833	1083191
chr19	1164374	1164430
chr19	1282277	1282400
chr19	1302111	1302235
chr19	1394291	1394856
chr19	1455016	1456640
chr19	1675695	1676296
chr19	1684909	1685382
chr19	1690589	1691820
chr19	1744456	1745510
chr19	1859958	1860523
chr19	2187903	2188201
chr19	2469345	2469784
chr19	2729992	2730618
chr19	2987173	2987457
chr19	3024756	3025466
chr19	3213341	3213513
chr19	3343594	3344655
chr19	3576848	3577675
chr19	4352615	4353132
chr19	4915126	4915500
chr19	4971229	4971736
chr19	5006213	5006495
chr19	6018795	6019266
chr19	6161131	6161920
chr19	6218295	6220322
chr19	6271314	6271515
chr19	7313337	7314483
chr19	8680577	8680986
chr19	8764008	8764487
chr19	8807644	8807769
chr19	9419963	9421090
chr19	11046113	11046515
chr19	11094836	11094915
chr19	11312201	11312584
chr19	12936084	12936989
chr19	12995660	12997397
chr19	13212011	13212405
chr19	13250220	13251998
chr19	13952630	13954138
chr19	13976268	13976555
chr19	13981817	13982026
chr19	14327874	14328786
chr19	14466570	14467429
chr19	14507323	14507416
chr19	14647537	14648567
chr19	14895589	14896382
chr19	15310442	15311371
chr19	15740102	15740520
chr19	16362332	16362577
chr19	17656345	17656687
chr19	18499016	18499704
chr19	18770917	18771709
chr19	18913170	18913619
chr19	19162395	19162651
chr19	19223740	19224300
chr19	19432620	19432728
chr19	19664787	19665645
chr19	29353226	29353406
chr19	29434562	29434939
chr19	30004778	30004872
chr19	30236268	30236549
chr19	30363974	30364831
chr19	33178601	33178947
chr19	35047425	35047927
chr19	35471142	35471378
chr19	35635501	35636460
chr19	35843422	35844094
chr19	36313500	36313869
chr19	38692268	38692852
chr19	39620655	39620949
chr19	39728373	39728767
chr19	39797969	39798208
chr19	40009132	40010009
chr19	40372115	40372503
chr19	40388444	40388754
chr19	41932961	41934560
chr19	42391904	42392480
chr19	42418291	42418590
chr19	42680921	42681643
chr19	43045829	43046129
chr19	43978998	43979900
chr19	45100222	45100398
chr19	45324107	45324779
chr19	46031111	46031294
chr19	46094101	46094634
chr19	46385909	46387118
chr19	47341783	47342173
chr19	47614335	47614479
chr19	48000146	48001538
chr19	48222679	48223070
chr19	48466501	48466767
chr19	48762935	48763703
chr19	48902859	48903797
chr19	49046635	49046708
chr19	49379547	49379947
chr19	50770044	50770627
chr19	50771455	50771582
chr19	50836467	50837747
chr19	50992904	50993302
chr19	51171522	51173250
chr19	51189612	51190254
chr19	51479190	51479336
chr19	53228319	53228722
chr19	53966528	53966920
chr19	54494469	54495167
chr19	54637752	54637796
chr19	54725216	54725453
chr19	54846450	54846621
chr19	55652483	55652978
chr19	56698270	56698868
chr19	57683216	57683781
chr2	708887	709092
chr2	9252219	9252720
chr2	9401853	9401931
chr2	10400394	10400531
chr2	10530377	10530654
chr2	12041676	12042178
chr2	15262900	15263411
chr2	16928203	16928309
chr2	20249933	20250202
chr2	20382173	20382761
chr2	20738958	20740222
chr2	25594784	25595102
chr2	26685243	26685752
chr2	27201017	27201452
chr2	29237956	29238344
chr2	30456551	30456710
chr2	30463356	30463515
chr2	37572020	37572409
chr2	38881285	38881958
chr2	39867192	39867247
chr2	39935375	39935444
chr2	43194545	43196104
chr2	43202139	43202660
chr2	43395658	43396290
chr2	43419380	43419566
chr2	45837609	45837928
chr2	46655822	46656580
chr2	47563624	47563707
chr2	47761335	47761831
chr2	48542412	48542638
chr2	54304485	54304912
chr2	55460247	55460378
chr2	55920259	55920399
chr2	60962685	60963328
chr2	65298769	65298997
chr2	70233275	70233715
chr2	71709384	71709578
chr2	73291073	73291296
chr2	74208272	74209049
chr2	74222791	74223431
chr2	74307561	74307688
chr2	74377188	74377305
chr2	75060759	75061556
chr2	75061835	75062891
chr2	85489396	85489578
chr2	85543276	85543538
chr2	87768021	87768418
chr2	87872025	87872284
chr2	90060049	90060437
chr2	91815032	91815591
chr2	97136352	97136605
chr2	97357142	97357225
chr2	98651216	98651509
chr2	99218029	99218366
chr2	101619281	101619437
chr2	102680530	102681551
chr2	103978228	103978454
chr2	106042768	106043437
chr2	106865228	106865279
chr2	108532741	108532863
chr2	110445609	110445719
chr2	112135591	112136317
chr2	113950225	113950276
chr2	114081355	114081719
chr2	119640214	119640606
chr2	121641214	121641568
chr2	127315793	127315859
chr2	127528646	127529636
chr2	127643763	127644450
chr2	127955270	127955764
chr2	128082338	128082500
chr2	128210880	128211578
chr2	128990594	128991517
chr2	129143702	129143945
chr2	130911961	130912366
chr2	130960700	130961182
chr2	130985705	130985809
chr2	131802018	131802238
chr2	132228544	132228889
chr2	132276605	132277096
chr2	145281410	145282353
chr2	152252244	152252508
chr2	170982905	170982978
chr2	171608195	171608320
chr2	176283217	176283628
chr2	194367274	194367629
chr2	201733411	201733687
chr2	204778737	204778975
chr2	206640854	206641161
chr2	217082141	217082678
chr2	217955508	217955629
chr2	218684613	218684679
chr2	218858546	218858993
chr2	219844490	219845277
chr2	220152569	220153085
chr2	227971880	227972142
chr2	230665944	230666200
chr2	231024873	231025237
chr2	233273960	233274161
chr2	233937665	233937843
chr2	235197585	235197928
chr2	236567211	236567287
chr2	238814022	238814297
chr2	240134343	240135000
chr2	240779937	240780132
chr20	2499299	2499633
chr20	2802618	2803101
chr20	4006374	4007087
chr20	23965153	23965653
chr20	25317340	25317463
chr20	25834473	25834899
chr20	30263062	30264564
chr20	30294423	30294900
chr20	30328103	30328344
chr20	30991968	30992036
chr20	31051763	31051951
chr20	32242731	32242852
chr20	32269560	32269879
chr20	32888092	32888338
chr20	34020267	34020326
chr20	35463669	35464671
chr20	35928507	35928853
chr20	35976267	35976890
chr20	36839074	36839589
chr20	37302316	37303544
chr20	37434780	37435273
chr20	37459967	37460330
chr20	40202732	40202803
chr20	42955386	42955460
chr20	43325063	43325289
chr20	44402485	44402720
chr20	44985726	44986022
chr20	45221371	45221439
chr20	47214531	47214893
chr20	48447875	48448224
chr20	48653024	48653330
chr20	49138615	49138730
chr20	49461232	49461650
chr20	49992779	49992959
chr20	56163023	56163526
chr20	56229217	56230249
chr20	56995862	56996239
chr20	59904357	59904500
chr20	60541952	60542124
chr20	60783632	60784277
chr20	60997645	60997701
chr20	61044970	61045095
chr20	61084632	61084883
chr20	61525220	61525384
chr20	61614468	61614609
chr20	61824346	61824466
chr20	62154242	62154396
chr20	62162047	62162437
chr20	62329994	62332455
chr21	9911155	9911685
chr21	15095618	15096269
chr21	15454600	15455022
chr21	32831836	32832124
chr21	36259429	36259605
chr21	36280669	36281230
chr21	36937491	36937775
chr21	38076473	38077229
chr21	38882201	38882360
chr21	39072901	39073411
chr21	40021201	40021334
chr21	42944138	42944344
chr21	43092053	43092535
chr21	43163968	43164425
chr21	43680460	43680539
chr21	43729645	43730298
chr21	43989937	43990085
chr21	44076197	44076602
chr21	44178047	44178207
chr21	44180061	44180429
chr21	44590855	44593971
chr21	45227656	45228593
chr21	45722558	45722863
chr21	45746175	45750888
chr21	45931973	45932178
chr21	45969818	45970567
chr21	46180324	46180514
chr21	46588924	46589257
chr21	46726499	46727288
chr21	46976633	46977648
chr21	47027467	47027556
chr21	47296426	47296722
chr21	47406185	47406990
chr21	47408989	47411520
chr22	17538985	17539500
chr22	17591896	17591962
chr22	17859279	17859471
chr22	18371567	18372069
chr22	18896653	18896752
chr22	19108346	19108713
chr22	19679199	19679814
chr22	19732988	19733548
chr22	20128552	20130174
chr22	20275201	20275938
chr22	21158266	21158574
chr22	21375127	21375500
chr22	22067153	22067914
chr22	23045081	23045360
chr22	23418548	23418969
chr22	23498457	23499509
chr22	24313357	24313509
chr22	24907249	24907480
chr22	25796998	25797308
chr22	28081567	28081748
chr22	30604646	30605427
chr22	37439984	37440520
chr22	38143262	38143505
chr22	38468078	38468228
chr22	40050872	40051545
chr22	40271331	40271472
chr22	42304713	42305299
chr22	42905088	42905333
chr22	42908796	42909662
chr22	44228421	44228493
chr22	45088001	45088468
chr22	46365201	46365490
chr22	46630334	46630464
chr22	46938113	46938674
chr22	50686164	50686596
chr3	5123710	5123937
chr3	10729970	10730039
chr3	11578058	11578232
chr3	11586900	11587313
chr3	11610320	11610393
chr3	12828893	12829226
chr3	13100580	13100698
chr3	13122173	13122367
chr3	13417051	13417267
chr3	13629061	13629174
chr3	13655365	13655608
chr3	14440234	14440554
chr3	14467111	14467238
chr3	20226921	20227024
chr3	27524810	27525047
chr3	33996528	33996804
chr3	42054256	42056047
chr3	45103519	45103893
chr3	45145810	45146242
chr3	47038241	47038569
chr3	48721880	48722431
chr3	49878641	49878877
chr3	51720399	51720878
chr3	51922476	51923001
chr3	52062885	52063575
chr3	52077837	52077945
chr3	57769302	57769691
chr3	58292571	58293043
chr3	73159637	73160736
chr3	75708132	75708203
chr3	112417355	112417598
chr3	113466307	113466525
chr3	120341915	120342625
chr3	125688123	125688302
chr3	126627445	126628118
chr3	127023176	127023384
chr3	127794268	127794937
chr3	128134018	128136418
chr3	128201571	128202467
chr3	128428485	128428575
chr3	128949603	128949815
chr3	129132116	129133314
chr3	129282977	129283056
chr3	129721840	129722200
chr3	129977283	129977752
chr3	130508680	130508876
chr3	133524295	133525406
chr3	133662296	133662967
chr3	140455936	140456283
chr3	141030270	141032389
chr3	142894915	142895244
chr3	172195011	172195484
chr3	172554307	172554499
chr3	183693521	183694070
chr3	183961330	183961372
chr3	184231407	184231981
chr3	184286674	184287188
chr3	184311127	184311727
chr3	184629413	184629735
chr3	185136526	185136654
chr3	185661209	185661745
chr3	186490281	186490511
chr3	186818972	186819939
chr3	186882907	186883241
chr3	188665266	188665681
chr3	193311576	193311804
chr3	193559870	193560052
chr3	193941822	193942408
chr3	194328391	194328655
chr3	194489680	194490361
chr3	194807560	194807797
chr3	196290762	196291131
chr4	1013185	1013934
chr4	1233044	1233211
chr4	1569434	1570254
chr4	1602658	1602755
chr4	1605096	1605290
chr4	1764770	1765962
chr4	1766362	1766607
chr4	2537175	2539305
chr4	2802566	2803345
chr4	3049133	3049502
chr4	3444871	3446365
chr4	3468019	3468393
chr4	3494079	3494739
chr4	3769252	3769380
chr4	4144494	4144740
chr4	4184389	4184995
chr4	4325663	4326380
chr4	4869291	4869407
chr4	5004959	5005753
chr4	6889676	6890125
chr4	7541239	7541981
chr4	9002200	9002691
chr4	9533656	9534318
chr4	10124025	10124113
chr4	10125234	10125786
chr4	17499731	17499896
chr4	25379881	25380146
chr4	27085623	27085820
chr4	38675318	38675581
chr4	42304423	42304751
chr4	49163206	49163446
chr4	68904135	68904232
chr4	75306095	75306476
chr4	75475881	75476248
chr4	77227184	77228064
chr4	84425310	84425369
chr4	84430319	84430620
chr4	110106745	110107003
chr4	115509575	115509846
chr4	115728969	115729280
chr4	132646066	132646460
chr4	138774771	138774944
chr4	151096736	151096851
chr4	153904433	153904713
chr4	153979600	153979775
chr4	174555320	174555417
chr4	185231499	185231741
chr4	185805310	185805789
chr5	498069	498506
chr5	777451	778265
chr5	1053136	1053624
chr5	1103771	1104185
chr5	1109732	1109913
chr5	1165159	1165261
chr5	1609350	1609482
chr5	3392361	3392798
chr5	6411362	6411498
chr5	6732223	6732278
chr5	14061262	14061534
chr5	29796082	29796596
chr5	31531740	31531931
chr5	33435992	33436352
chr5	36875246	36875679
chr5	39167447	39167556
