chr20	43919471	43919924
chr20	45187670	45188014
chr20	45989266	45989921
chr20	47964433	47964645
chr20	48951645	48952090
chr20	49094785	49095190
chr20	51797540	51797862
chr20	58342866	58342990
chr20	60493651	60493925
chr20	60988297	60988469
chr20	61691716	61691866
chr20	62776875	62777237
chr21	33893391	33893594
chr21	33950506	33950687
chr21	36173893	36174081
chr21	38905466	38905914
chr21	43377127	43377958
chr21	46808427	46809183
chr21	46978094	46978427
chr22	18263766	18263819
chr22	18950604	18951142
chr22	23501676	23501975
chr22	29005955	29006293
chr22	30112694	30113104
chr22	37562500	37563030
chr3	13184822	13185348
chr3	14246208	14246758
chr3	14849864	14849974
chr3	39072307	39072675
chr3	39243640	39243893
chr3	40424124	40424562
chr3	44278026	44278409
chr3	44480928	44481750
chr3	46974139	46974438
chr3	72314503	72314888
chr3	72509831	72510400
chr3	127409816	127409995
chr3	138136343	138136817
chr3	138444952	138445385
chr3	138698476	138699075
chr3	140617268	140617424
chr3	142648770	142649122
chr3	142677652	142677918
chr3	151569819	151570268
chr3	152769756	152770172
chr3	159724352	159724668
chr3	171324226	171324436
chr3	196064109	196064925
chr4	1506403	1506738
chr4	9895083	9895271
chr4	84014266	84014558
chr4	87938768	87939095
chr4	89530651	89530788
chr5	675868	676936
chr5	1106823	1107257
chr5	1892951	1893172
chr5	5025868	5026304
chr5	7475056	7475331
chr5	63908214	63908511
chr5	67756055	67756245
chr5	78642313	78642713
chr5	79153956	79154298
chr5	95178595	95179289
chr5	122260065	122260178
chr5	134801447	134802279
chr5	137789471	137789745
chr5	137794051	137794217
chr5	141566389	141566925
chr5	142735405	142735599
chr5	171720521	171720801
chr5	172083614	172083867
chr6	7899204	7900410
chr6	13846994	13847487
chr6	14464194	14464707
chr6	16265674	16266233
chr6	16267842	16268381
chr6	16270407	16270966
chr6	31606851	31607619
chr6	39193382	39193791
chr6	39277377	39278780
chr6	44169534	44169949
chr6	58300984	58301280
chr6	106576983	106577202
chr6	108438898	108439281
chr6	146349325	146349734
chr6	149773353	149773430
chr6	150401755	150402210
chr6	158973481	158973896
chr6	167654984	167656321
chr7	167712	168623
chr7	659800	660055
chr7	1572163	1573111
chr7	12513783	12513823
chr7	23736539	23737093
chr7	25891227	25891631
chr7	30102196	30102568
chr7	36147646	36147918
chr7	66022340	66023586
chr7	66435342	66435533
chr7	73684098	73684662
chr7	73720989	73721804
chr7	75410033	75410424
chr7	98778295	98778772
chr7	100485059	100486137
chr7	106647453	106648219
chr7	120970532	120970848
chr7	127857061	127857414
chr7	137693538	137693855
chr7	139119080	139119758
chr7	150693392	150694562
chr7	152569205	152570077
chr7	153736825	153737251
chr7	155137078	155138270
chr7	155149289	155149932
chr7	155588073	155588602
chr7	158221472	158221656
chr8	6305543	6305941
chr8	103750795	103751207
chr8	125121397	125121654
chr8	125794987	125795367
chr8	140641307	140641639
chr8	142233247	142234026
chr8	143571067	143571310
chr8	145451772	145452085
chr9	5499955	5500451
chr9	32942763	32943625
chr9	33922019	33922341
chr9	91418954	91419370
chr9	99819989	99820291
chr9	126597406	126597847
chr9	129466799	129467314
chr9	133928573	133928883
chr9	135859463	135860769
chr9	135878174	135878710
chr9	135879214	135880165
chr9	136699254	136699552
chr9	137247722	137249476
chr9	139250328	139250769
chrX	13664249	13664452
chrX	79834104	79834278
chrX	118832789	118833168
chrX	129130030	129130384
chrX	134304561	134305673
chrX	134572340	134572711
chrX	152955031	152955544
chrX	153780477	153781147
